ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.Historia18TestDiagnosis	historia18testdiagnosis	1590513708104	 	3.3.1
USER	VetWithDiagnosis	4045	END	1590513749989	1590513831037
REQUEST	9796		ShowMyDiagnosis	1590513831037	1590513831041	OK	 
USER	VetWithoutDiagnosis	4097	END	1590513750006	1590513831048
USER	VetWithDiagnosis	4046	END	1590513750006	1590513831048
REQUEST	9748		ShowMyDiagnosis	1590513831048	1590513831054	OK	 
USER	VetWithoutDiagnosis	4098	END	1590513750027	1590513831059
REQUEST	9797		ShowMyDiagnosis	1590513831059	1590513831062	OK	 
REQUEST	9798		ShowMyDiagnosis	1590513831059	1590513831062	OK	 
REQUEST	9749		ShowMyDiagnosis	1590513831070	1590513831076	OK	 
USER	VetWithoutDiagnosis	4099	END	1590513750049	1590513831085
USER	VetWithDiagnosis	4047	END	1590513750027	1590513831085
REQUEST	9750		ShowMyDiagnosis	1590513831081	1590513831086	OK	 
REQUEST	9799		ShowMyDiagnosis	1590513831085	1590513831089	OK	 
USER	VetWithDiagnosis	4048	END	1590513750049	1590513831095
USER	VetWithoutDiagnosis	4100	END	1590513750071	1590513831106
USER	VetWithDiagnosis	4049	END	1590513750071	1590513831106
USER	VetWithDiagnosis	4050	END	1590513750087	1590513831116
USER	VetWithoutDiagnosis	4101	END	1590513750087	1590513831127
REQUEST	9800		ShowMyDiagnosis	1590513831127	1590513831131	OK	 
REQUEST	9801		ShowMyDiagnosis	1590513831127	1590513831131	OK	 
REQUEST	9751		ShowMyDiagnosis	1590513831127	1590513831134	OK	 
REQUEST	9752		ShowMyDiagnosis	1590513831127	1590513831137	OK	 
REQUEST	9802		ShowMyDiagnosis	1590513831138	1590513831142	OK	 
REQUEST	9753		ShowMyDiagnosis	1590513831138	1590513831145	OK	 
USER	VetWithDiagnosis	4051	END	1590513750110	1590513831170
USER	VetWithoutDiagnosis	4103	END	1590513750126	1590513831180
USER	VetWithoutDiagnosis	4102	END	1590513750111	1590513831180
REQUEST	9853		ShowMyDiagnosis	1590513831180	1590513831184	OK	 
REQUEST	9803		ShowMyDiagnosis	1590513831180	1590513831188	OK	 
USER	VetWithoutDiagnosis	4104	END	1590513750148	1590513831191
USER	VetWithDiagnosis	4052	END	1590513750126	1590513831191
USER	VetWithDiagnosis	4053	END	1590513750148	1590513831195
USER	VetWithoutDiagnosis	4155	END	1590513750170	1590513831226
USER	VetWithoutDiagnosis	4156	END	1590513750186	1590513831236
REQUEST	9804		ShowMyDiagnosis	1590513831236	1590513831242	OK	 
USER	VetWithDiagnosis	4105	END	1590513750170	1590513831247
USER	VetWithoutDiagnosis	4157	END	1590513750207	1590513831247
REQUEST	9854		ShowMyDiagnosis	1590513831247	1590513831249	OK	 
REQUEST	9806		ShowMyDiagnosis	1590513831247	1590513831252	OK	 
USER	VetWithDiagnosis	4107	END	1590513750207	1590513831258
USER	VetWithDiagnosis	4106	END	1590513750186	1590513831258
REQUEST	9856		ShowMyDiagnosis	1590513831258	1590513831261	OK	 
REQUEST	9855		ShowMyDiagnosis	1590513831258	1590513831261	OK	 
REQUEST	9805		ShowMyDiagnosis	1590513831258	1590513831264	OK	 
REQUEST	9807		ShowMyDiagnosis	1590513831258	1590513831264	OK	 
USER	VetWithDiagnosis	4108	END	1590513750229	1590513831268
USER	VetWithoutDiagnosis	4158	END	1590513750229	1590513831268
REQUEST	9857		ShowMyDiagnosis	1590513831279	1590513831283	OK	 
REQUEST	9808		ShowMyDiagnosis	1590513831279	1590513831284	OK	 
USER	VetWithoutDiagnosis	4159	END	1590513750251	1590513831289
REQUEST	9858		ShowMyDiagnosis	1590513831289	1590513831292	OK	 
USER	VetWithDiagnosis	4109	END	1590513750251	1590513831300
USER	VetWithoutDiagnosis	4160	END	1590513750266	1590513831311
USER	VetWithDiagnosis	4110	END	1590513750266	1590513831315
REQUEST	9859		ShowMyDiagnosis	1590513831311	1590513831322	OK	 
REQUEST	9860		ShowMyDiagnosis	1590513831315	1590513831323	OK	 
USER	VetWithoutDiagnosis	4161	END	1590513750288	1590513831326
USER	VetWithDiagnosis	4111	END	1590513750288	1590513831326
REQUEST	9809		ShowMyDiagnosis	1590513831311	1590513831327	OK	 
REQUEST	9810		ShowMyDiagnosis	1590513831315	1590513831329	OK	 
REQUEST	9861		ShowMyDiagnosis	1590513831346	1590513831349	OK	 
REQUEST	9811		ShowMyDiagnosis	1590513831346	1590513831352	OK	 
USER	VetWithoutDiagnosis	4162	END	1590513750310	1590513831357
USER	VetWithDiagnosis	4112	END	1590513750310	1590513831357
USER	VetWithDiagnosis	4113	END	1590513750327	1590513831367
USER	VetWithoutDiagnosis	4163	END	1590513750327	1590513831367
REQUEST	9862		ShowMyDiagnosis	1590513831367	1590513831370	OK	 
REQUEST	9812		ShowMyDiagnosis	1590513831367	1590513831373	OK	 
USER	VetWithDiagnosis	4114	END	1590513750349	1590513831389
USER	VetWithoutDiagnosis	4164	END	1590513750349	1590513831389
REQUEST	9864		ShowMyDiagnosis	1590513831400	1590513831403	OK	 
REQUEST	9814		ShowMyDiagnosis	1590513831400	1590513831408	OK	 
REQUEST	9813		ShowMyDiagnosis	1590513831400	1590513831408	OK	 
REQUEST	9863		ShowMyDiagnosis	1590513831411	1590513831413	OK	 
USER	VetWithoutDiagnosis	4165	END	1590513750372	1590513831415
USER	VetWithDiagnosis	4115	END	1590513750372	1590513831415
REQUEST	9815		ShowMyDiagnosis	1590513831415	1590513831421	OK	 
USER	VetWithoutDiagnosis	4166	END	1590513750390	1590513831426
USER	VetWithDiagnosis	4116	END	1590513750390	1590513831426
REQUEST	9865		ShowMyDiagnosis	1590513831426	1590513831429	OK	 
USER	VetWithDiagnosis	4117	END	1590513750406	1590513831448
USER	VetWithoutDiagnosis	4167	END	1590513750406	1590513831448
REQUEST	9866		ShowMyDiagnosis	1590513831458	1590513831462	OK	 
REQUEST	9816		ShowMyDiagnosis	1590513831458	1590513831465	OK	 
USER	VetWithDiagnosis	4118	END	1590513750427	1590513831469
USER	VetWithoutDiagnosis	4168	END	1590513750427	1590513831469
REQUEST	9867		ShowMyDiagnosis	1590513831479	1590513831481	OK	 
USER	VetWithoutDiagnosis	4169	END	1590513750449	1590513831490
USER	VetWithDiagnosis	4119	END	1590513750449	1590513831490
REQUEST	9817		ShowMyDiagnosis	1590513831490	1590513831495	OK	 
USER	VetWithoutDiagnosis	4170	END	1590513750471	1590513831501
REQUEST	9868		ShowMyDiagnosis	1590513831501	1590513831504	OK	 
REQUEST	9870		ShowMyDiagnosis	1590513831506	1590513831508	OK	 
REQUEST	9869		ShowMyDiagnosis	1590513831506	1590513831510	OK	 
REQUEST	9818		ShowMyDiagnosis	1590513831501	1590513831510	OK	 
REQUEST	9819		ShowMyDiagnosis	1590513831506	1590513831514	OK	 
USER	VetWithDiagnosis	4120	END	1590513750471	1590513831517
REQUEST	9820		ShowMyDiagnosis	1590513831517	1590513831524	OK	 
USER	VetWithoutDiagnosis	4171	END	1590513750486	1590513831526
USER	VetWithDiagnosis	4121	END	1590513750486	1590513831537
USER	VetWithoutDiagnosis	4172	END	1590513750508	1590513831537
USER	VetWithDiagnosis	4122	END	1590513750508	1590513831547
REQUEST	9871		ShowMyDiagnosis	1590513831547	1590513831550	OK	 
REQUEST	9821		ShowMyDiagnosis	1590513831547	1590513831554	OK	 
REQUEST	9872		ShowMyDiagnosis	1590513831558	1590513831560	OK	 
USER	VetWithoutDiagnosis	4173	END	1590513750530	1590513831569
REQUEST	9822		ShowMyDiagnosis	1590513831569	1590513831576	OK	 
USER	VetWithDiagnosis	4123	END	1590513750530	1590513831580
REQUEST	9873		ShowMyDiagnosis	1590513831580	1590513831587	OK	 
USER	VetWithoutDiagnosis	4174	END	1590513750550	1590513831591
REQUEST	9823		ShowMyDiagnosis	1590513831580	1590513831591	OK	 
USER	VetWithDiagnosis	4124	END	1590513750550	1590513831595
USER	VetWithoutDiagnosis	4175	END	1590513750568	1590513831606
USER	VetWithDiagnosis	4125	END	1590513750567	1590513831606
REQUEST	9874		ShowMyDiagnosis	1590513831606	1590513831609	OK	 
REQUEST	9824		ShowMyDiagnosis	1590513831606	1590513831613	OK	 
USER	VetWithoutDiagnosis	4176	END	1590513750590	1590513831627
REQUEST	9875		ShowMyDiagnosis	1590513831627	1590513831631	OK	 
REQUEST	9825		ShowMyDiagnosis	1590513831627	1590513831633	OK	 
USER	VetWithDiagnosis	4126	END	1590513750590	1590513831638
USER	VetWithoutDiagnosis	4177	END	1590513750605	1590513831649
USER	VetWithDiagnosis	4127	END	1590513750605	1590513831660
REQUEST	9877		ShowMyDiagnosis	1590513831660	1590513831663	OK	 
REQUEST	9876		ShowMyDiagnosis	1590513831660	1590513831665	OK	 
REQUEST	9826		ShowMyDiagnosis	1590513831660	1590513831667	OK	 
REQUEST	9827		ShowMyDiagnosis	1590513831660	1590513831668	OK	 
USER	VetWithDiagnosis	4128	END	1590513750627	1590513831670
USER	VetWithoutDiagnosis	4178	END	1590513750627	1590513831670
USER	VetWithoutDiagnosis	4179	END	1590513750649	1590513831690
REQUEST	9878		ShowMyDiagnosis	1590513831690	1590513831692	OK	 
REQUEST	9828		ShowMyDiagnosis	1590513831690	1590513831695	OK	 
USER	VetWithDiagnosis	4129	END	1590513750649	1590513831701
REQUEST	9829		ShowMyDiagnosis	1590513831701	1590513831705	OK	 
REQUEST	9879		ShowMyDiagnosis	1590513831705	1590513831708	OK	 
USER	VetWithoutDiagnosis	4180	END	1590513750671	1590513831715
REQUEST	9880		ShowMyDiagnosis	1590513831715	1590513831718	OK	 
REQUEST	9830		ShowMyDiagnosis	1590513831715	1590513831722	OK	 
USER	VetWithoutDiagnosis	4181	END	1590513750691	1590513831737
USER	VetWithDiagnosis	4130	END	1590513750671	1590513831737
USER	VetWithDiagnosis	4131	END	1590513750691	1590513831747
USER	VetWithoutDiagnosis	4182	END	1590513750709	1590513831747
REQUEST	9881		ShowMyDiagnosis	1590513831747	1590513831751	OK	 
REQUEST	9831		ShowMyDiagnosis	1590513831747	1590513831752	OK	 
USER	VetWithDiagnosis	4132	END	1590513750707	1590513831758
REQUEST	9882		ShowMyDiagnosis	1590513831758	1590513831761	OK	 
REQUEST	9832		ShowMyDiagnosis	1590513831758	1590513831763	OK	 
USER	VetWithoutDiagnosis	4183	END	1590513750726	1590513831780
USER	VetWithDiagnosis	4133	END	1590513750726	1590513831780
USER	VetWithDiagnosis	4134	END	1590513750748	1590513831791
USER	VetWithoutDiagnosis	4184	END	1590513750748	1590513831791
REQUEST	9883		ShowMyDiagnosis	1590513831791	1590513831794	OK	 
REQUEST	9833		ShowMyDiagnosis	1590513831791	1590513831798	OK	 
REQUEST	9884		ShowMyDiagnosis	1590513831806	1590513831810	OK	 
REQUEST	9834		ShowMyDiagnosis	1590513831806	1590513831812	OK	 
REQUEST	9835		ShowMyDiagnosis	1590513831816	1590513831819	OK	 
USER	VetWithoutDiagnosis	4185	END	1590513750770	1590513831827
USER	VetWithDiagnosis	4135	END	1590513750770	1590513831827
REQUEST	9885		ShowMyDiagnosis	1590513831827	1590513831829	OK	 
USER	VetWithoutDiagnosis	4187	END	1590513750807	1590513831859
USER	VetWithoutDiagnosis	4186	END	1590513750786	1590513831860
USER	VetWithDiagnosis	4136	END	1590513750786	1590513831860
USER	VetWithDiagnosis	4137	END	1590513750806	1590513831870
USER	VetWithDiagnosis	4138	END	1590513750826	1590513831870
USER	VetWithoutDiagnosis	4188	END	1590513750826	1590513831891
USER	VetWithoutDiagnosis	4189	END	1590513750848	1590513831895
USER	VetWithDiagnosis	4139	END	1590513750848	1590513831895
USER	VetWithoutDiagnosis	4190	END	1590513750870	1590513831906
USER	VetWithDiagnosis	4140	END	1590513750870	1590513831906
REQUEST	9888		ShowMyDiagnosis	1590513831906	1590513831909	OK	 
REQUEST	9889		ShowMyDiagnosis	1590513831906	1590513831910	OK	 
REQUEST	9887		ShowMyDiagnosis	1590513831906	1590513831910	OK	 
REQUEST	9839		ShowMyDiagnosis	1590513831906	1590513831913	OK	 
USER	VetWithoutDiagnosis	4191	END	1590513750885	1590513831916
REQUEST	9890		ShowMyDiagnosis	1590513831916	1590513831919	OK	 
REQUEST	9886		ShowMyDiagnosis	1590513831916	1590513831922	OK	 
REQUEST	9840		ShowMyDiagnosis	1590513831916	1590513831923	OK	 
REQUEST	9837		ShowMyDiagnosis	1590513831916	1590513831924	OK	 
REQUEST	9838		ShowMyDiagnosis	1590513831916	1590513831925	OK	 
REQUEST	9836		ShowMyDiagnosis	1590513831916	1590513831925	OK	 
USER	VetWithDiagnosis	4141	END	1590513750885	1590513831927
REQUEST	9891		ShowMyDiagnosis	1590513831938	1590513831941	OK	 
REQUEST	9841		ShowMyDiagnosis	1590513831938	1590513831943	OK	 
USER	VetWithoutDiagnosis	4192	END	1590513750907	1590513831958
USER	VetWithDiagnosis	4142	END	1590513750907	1590513831980
USER	VetWithDiagnosis	4143	END	1590513750929	1590513831990
USER	VetWithoutDiagnosis	4193	END	1590513750929	1590513831990
USER	VetWithoutDiagnosis	4194	END	1590513750951	1590513831990
REQUEST	9842		ShowMyDiagnosis	1590513831990	1590513831995	OK	 
USER	VetWithoutDiagnosis	4195	END	1590513750966	1590513832000
USER	VetWithDiagnosis	4144	END	1590513750951	1590513832000
REQUEST	9892		ShowMyDiagnosis	1590513832000	1590513832003	OK	 
USER	VetWithDiagnosis	4145	END	1590513750966	1590513832011
REQUEST	9894		ShowMyDiagnosis	1590513832011	1590513832014	OK	 
REQUEST	9895		ShowMyDiagnosis	1590513832015	1590513832018	OK	 
REQUEST	9844		ShowMyDiagnosis	1590513832011	1590513832018	OK	 
REQUEST	9893		ShowMyDiagnosis	1590513832015	1590513832019	OK	 
REQUEST	9843		ShowMyDiagnosis	1590513832015	1590513832023	OK	 
REQUEST	9845		ShowMyDiagnosis	1590513832016	1590513832024	OK	 
USER	VetWithoutDiagnosis	4196	END	1590513750991	1590513832026
USER	VetWithoutDiagnosis	4197	END	1590513751006	1590513832037
USER	VetWithDiagnosis	4146	END	1590513750991	1590513832037
REQUEST	9896		ShowMyDiagnosis	1590513832037	1590513832040	OK	 
REQUEST	9846		ShowMyDiagnosis	1590513832048	1590513832052	OK	 
USER	VetWithDiagnosis	4147	END	1590513751006	1590513832058
USER	VetWithoutDiagnosis	4198	END	1590513751028	1590513832069
USER	VetWithDiagnosis	4148	END	1590513751028	1590513832069
REQUEST	9897		ShowMyDiagnosis	1590513832089	1590513832093	OK	 
REQUEST	9898		ShowMyDiagnosis	1590513832090	1590513832099	OK	 
USER	VetWithoutDiagnosis	4199	END	1590513751050	1590513832101
USER	VetWithDiagnosis	4149	END	1590513751050	1590513832101
USER	VetWithDiagnosis	4150	END	1590513751066	1590513832105
USER	VetWithoutDiagnosis	4200	END	1590513751066	1590513832106
REQUEST	9848		ShowMyDiagnosis	1590513832090	1590513832106	OK	 
REQUEST	9847		ShowMyDiagnosis	1590513832089	1590513832107	OK	 
REQUEST	9899		ShowMyDiagnosis	1590513832106	1590513832110	OK	 
REQUEST	9849		ShowMyDiagnosis	1590513832105	1590513832114	OK	 
USER	VetWithoutDiagnosis	4201	END	1590513751088	1590513832116
USER	VetWithDiagnosis	4151	END	1590513751088	1590513832116
REQUEST	9850		ShowMyDiagnosis	1590513832116	1590513832122	OK	 
REQUEST	9900		ShowMyDiagnosis	1590513832127	1590513832129	OK	 
REQUEST	9901		ShowMyDiagnosis	1590513832137	1590513832141	OK	 
REQUEST	9851		ShowMyDiagnosis	1590513832137	1590513832145	OK	 
REQUEST	9952		ShowMyDiagnosis	1590513832147	1590513832150	OK	 
USER	VetWithoutDiagnosis	4202	END	1590513751110	1590513832158
USER	VetWithDiagnosis	4152	END	1590513751110	1590513832158
USER	VetWithDiagnosis	4153	END	1590513751128	1590513832169
USER	VetWithoutDiagnosis	4203	END	1590513751128	1590513832169
REQUEST	9902		ShowMyDiagnosis	1590513832169	1590513832174	OK	 
REQUEST	9852		ShowMyDiagnosis	1590513832169	1590513832178	OK	 
USER	VetWithDiagnosis	4154	END	1590513751149	1590513832190
USER	VetWithoutDiagnosis	4204	END	1590513751149	1590513832190
REQUEST	9903		ShowMyDiagnosis	1590513832190	1590513832196	OK	 
REQUEST	9953		ShowMyDiagnosis	1590513832201	1590513832204	OK	 
USER	VetWithoutDiagnosis	4255	END	1590513751171	1590513832206
REQUEST	9954		ShowMyDiagnosis	1590513832206	1590513832210	OK	 
REQUEST	9904		ShowMyDiagnosis	1590513832206	1590513832213	OK	 
USER	VetWithDiagnosis	4205	END	1590513751171	1590513832228
USER	VetWithoutDiagnosis	4256	END	1590513751186	1590513832228
REQUEST	9905		ShowMyDiagnosis	1590513832228	1590513832233	OK	 
USER	VetWithoutDiagnosis	4257	END	1590513751208	1590513832239
USER	VetWithDiagnosis	4206	END	1590513751186	1590513832239
REQUEST	9955		ShowMyDiagnosis	1590513832239	1590513832242	OK	 
REQUEST	9906		ShowMyDiagnosis	1590513832239	1590513832245	OK	 
USER	VetWithDiagnosis	4207	END	1590513751208	1590513832260
USER	VetWithDiagnosis	4208	END	1590513751230	1590513832260
REQUEST	9956		ShowMyDiagnosis	1590513832260	1590513832263	OK	 
USER	VetWithoutDiagnosis	4258	END	1590513751230	1590513832270
REQUEST	9907		ShowMyDiagnosis	1590513832270	1590513832276	OK	 
REQUEST	9957		ShowMyDiagnosis	1590513832281	1590513832285	OK	 
USER	VetWithoutDiagnosis	4259	END	1590513751247	1590513832285
REQUEST	9908		ShowMyDiagnosis	1590513832281	1590513832289	OK	 
REQUEST	9958		ShowMyDiagnosis	1590513832286	1590513832290	OK	 
USER	VetWithDiagnosis	4209	END	1590513751247	1590513832296
USER	VetWithoutDiagnosis	4260	END	1590513751267	1590513832296
USER	VetWithDiagnosis	4210	END	1590513751267	1590513832306
REQUEST	9909		ShowMyDiagnosis	1590513832306	1590513832311	OK	 
USER	VetWithoutDiagnosis	4261	END	1590513751288	1590513832327
REQUEST	9959		ShowMyDiagnosis	1590513832327	1590513832329	OK	 
USER	VetWithDiagnosis	4211	END	1590513751288	1590513832337
REQUEST	9960		ShowMyDiagnosis	1590513832337	1590513832340	OK	 
USER	VetWithDiagnosis	4212	END	1590513751310	1590513832348
USER	VetWithoutDiagnosis	4262	END	1590513751310	1590513832348
REQUEST	9961		ShowMyDiagnosis	1590513832348	1590513832352	OK	 
REQUEST	9911		ShowMyDiagnosis	1590513832348	1590513832355	OK	 
REQUEST	9910		ShowMyDiagnosis	1590513832348	1590513832355	OK	 
USER	VetWithoutDiagnosis	4263	END	1590513751326	1590513832369
USER	VetWithDiagnosis	4213	END	1590513751326	1590513832369
REQUEST	9912		ShowMyDiagnosis	1590513832369	1590513832376	OK	 
USER	VetWithoutDiagnosis	4264	END	1590513751348	1590513832379
REQUEST	9962		ShowMyDiagnosis	1590513832379	1590513832383	OK	 
REQUEST	9913		ShowMyDiagnosis	1590513832379	1590513832387	OK	 
USER	VetWithDiagnosis	4214	END	1590513751348	1590513832390
REQUEST	9963		ShowMyDiagnosis	1590513832400	1590513832403	OK	 
REQUEST	9914		ShowMyDiagnosis	1590513832400	1590513832408	OK	 
USER	VetWithoutDiagnosis	4265	END	1590513751370	1590513832411
USER	VetWithDiagnosis	4215	END	1590513751370	1590513832415
USER	VetWithoutDiagnosis	4266	END	1590513751385	1590513832415
USER	VetWithDiagnosis	4216	END	1590513751385	1590513832415
REQUEST	9964		ShowMyDiagnosis	1590513832415	1590513832419	OK	 
REQUEST	9965		ShowMyDiagnosis	1590513832425	1590513832428	OK	 
REQUEST	9915		ShowMyDiagnosis	1590513832425	1590513832432	OK	 
REQUEST	9916		ShowMyDiagnosis	1590513832436	1590513832444	OK	 
USER	VetWithDiagnosis	4217	END	1590513751407	1590513832453
USER	VetWithoutDiagnosis	4267	END	1590513751407	1590513832454
USER	VetWithDiagnosis	4218	END	1590513751428	1590513832456
USER	VetWithoutDiagnosis	4268	END	1590513751428	1590513832466
REQUEST	9966		ShowMyDiagnosis	1590513832476	1590513832479	OK	 
REQUEST	9917		ShowMyDiagnosis	1590513832476	1590513832481	OK	 
REQUEST	9967		ShowMyDiagnosis	1590513832487	1590513832489	OK	 
REQUEST	9918		ShowMyDiagnosis	1590513832487	1590513832492	OK	 
USER	VetWithoutDiagnosis	4269	END	1590513751451	1590513832497
USER	VetWithDiagnosis	4219	END	1590513751451	1590513832497
REQUEST	9968		ShowMyDiagnosis	1590513832497	1590513832499	OK	 
USER	VetWithoutDiagnosis	4270	END	1590513751466	1590513832508
REQUEST	9919		ShowMyDiagnosis	1590513832508	1590513832512	OK	 
USER	VetWithDiagnosis	4220	END	1590513751466	1590513832518
REQUEST	9969		ShowMyDiagnosis	1590513832518	1590513832520	OK	 
USER	VetWithDiagnosis	4221	END	1590513751491	1590513832529
REQUEST	9920		ShowMyDiagnosis	1590513832529	1590513832533	OK	 
USER	VetWithoutDiagnosis	4271	END	1590513751491	1590513832539
REQUEST	9970		ShowMyDiagnosis	1590513832539	1590513832541	OK	 
USER	VetWithDiagnosis	4222	END	1590513751506	1590513832550
USER	VetWithoutDiagnosis	4272	END	1590513751506	1590513832550
REQUEST	9921		ShowMyDiagnosis	1590513832550	1590513832554	OK	 
REQUEST	9971		ShowMyDiagnosis	1590513832560	1590513832563	OK	 
REQUEST	9972		ShowMyDiagnosis	1590513832560	1590513832563	OK	 
REQUEST	9922		ShowMyDiagnosis	1590513832560	1590513832565	OK	 
USER	VetWithDiagnosis	4223	END	1590513751528	1590513832570
USER	VetWithoutDiagnosis	4273	END	1590513751528	1590513832570
REQUEST	9923		ShowMyDiagnosis	1590513832581	1590513832584	OK	 
USER	VetWithoutDiagnosis	4274	END	1590513751550	1590513832595
USER	VetWithDiagnosis	4224	END	1590513751550	1590513832595
REQUEST	9973		ShowMyDiagnosis	1590513832595	1590513832598	OK	 
USER	VetWithDiagnosis	4225	END	1590513751567	1590513832605
USER	VetWithoutDiagnosis	4275	END	1590513751567	1590513832605
REQUEST	9924		ShowMyDiagnosis	1590513832605	1590513832610	OK	 
USER	VetWithoutDiagnosis	4276	END	1590513751586	1590513832616
USER	VetWithDiagnosis	4226	END	1590513751586	1590513832626
REQUEST	9974		ShowMyDiagnosis	1590513832626	1590513832629	OK	 
REQUEST	9925		ShowMyDiagnosis	1590513832626	1590513832631	OK	 
USER	VetWithoutDiagnosis	4277	END	1590513751607	1590513832647
REQUEST	9975		ShowMyDiagnosis	1590513832647	1590513832649	OK	 
USER	VetWithDiagnosis	4227	END	1590513751607	1590513832658
REQUEST	9976		ShowMyDiagnosis	1590513832658	1590513832661	OK	 
REQUEST	9926		ShowMyDiagnosis	1590513832658	1590513832663	OK	 
REQUEST	9977		ShowMyDiagnosis	1590513832669	1590513832672	OK	 
REQUEST	9927		ShowMyDiagnosis	1590513832669	1590513832676	OK	 
USER	VetWithoutDiagnosis	4278	END	1590513751629	1590513832680
REQUEST	9928		ShowMyDiagnosis	1590513832680	1590513832686	OK	 
USER	VetWithDiagnosis	4229	END	1590513751649	1590513832691
USER	VetWithoutDiagnosis	4279	END	1590513751649	1590513832691
USER	VetWithoutDiagnosis	4280	END	1590513751665	1590513832691
USER	VetWithDiagnosis	4228	END	1590513751629	1590513832691
